,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
561,2468,申通快递,3.7566,3.7388,224.165,-2662.3317,81.6419,18.3581
562,600776,东方通信,4.0752,2.7338,80.7193,-764.4875,81.6313,18.3687
563,603277,银都股份,4.8104,3.8083,300.5354,2589.8675,81.6302,18.3698
564,600270,外运发展,3.5189,3.5164,261.8905,-3626.289,81.5923,18.4077
565,2079,苏州固锝,3.7517,3.1218,147.4607,925.9592,81.5674,18.4326
566,600987,航民股份,3.5241,3.2754,86.8516,-25772.1723,81.5339,18.4661
567,603707,健友股份,4.7217,2.1894,19.3618,-21147.1882,81.5315,18.4685
568,2900,哈三联,4.2711,3.8256,328.1591,4905.9435,81.5218,18.4782
569,2026,山东威达,3.5779,2.4766,108.8795,966.961,81.518,18.482
570,600226,瀚叶股份,2.2928,2.1347,142.7854,784.0295,81.5139,18.4861
571,603027,千禾味业,2.9733,1.775,15.4253,28022.6543,81.509,18.491
572,300640,德艺文创,5.2651,5.1337,290.9068,1650.2913,81.4992,18.5008
573,603730,岱美股份,6.5996,4.4957,253.9404,2065.3995,81.493,18.507
574,2778,高科石化,4.0253,3.0517,65.8595,1053.4502,81.4925,18.5075
575,2435,长江润发,2.6782,2.28,81.5283,2905.7249,81.4788,18.5212
576,2719,麦趣尔,2.9421,2.7323,57.6807,2755.6308,81.4227,18.5773
577,892,欢瑞世纪,5.6151,3.8791,134.6123,12.3204,81.4098,18.5902
578,603727,博迈科,4.4664,4.2608,250.9166,2.6548,81.3359,18.6641
579,603937,丽岛新材,4.4727,3.3097,85.1782,12736.9183,81.3327,18.6673
580,2282,博深工具,3.6194,2.7429,109.1243,712.7849,81.3323,18.6677
581,603535,嘉诚国际,3.4947,3.1629,243.5965,25644.7524,81.3268,18.6732
582,2192,融捷股份,2.5567,1.8714,39.196,-657.7662,81.3027,18.6973
583,600637,东方明珠,3.1822,2.9323,149.3324,-2897.8045,81.2792,18.7208
584,300542,新晨科技,4.5001,4.1809,121.5543,-1647.1332,81.2788,18.7212
585,2725,跃岭股份,2.6718,2.0349,111.3756,347.2039,81.2332,18.7668
586,603167,渤海轮渡,2.8065,2.6627,174.8037,-3428.3794,81.2152,18.7848
587,600321,*ST正源,1.8437,1.0867,10.1132,195.3056,81.2143,18.7857
588,2104,恒宝股份,4.1388,3.4474,37.2536,7370.4652,81.2117,18.7883
589,300220,金运激光,2.994,1.3798,71.4018,1271.0015,81.1756,18.8244
590,2602,世纪华通,2.101,1.7107,65.2056,7773.6954,81.1689,18.8311
591,600725,ST云维,13.8312,13.5392,356.0044,-673.0505,81.1475,18.8525
592,300576,容大感光,4.4289,3.7586,58.1272,-5443.5657,81.0646,18.9354
593,2870,香山股份,4.06,3.34,37.8066,1151.9123,81.0609,18.9391
594,300247,乐金健康,2.5301,1.9457,52.748,611.6159,81.0483,18.9517
595,600897,厦门空港,1.0438,1.0434,4.4631,738567.1117,81.0443,18.9557
596,300581,晨曦航空,4.8377,3.6744,92.6453,-2673.4433,81.0401,18.9599
597,300113,顺网科技,2.6695,2.5742,211.8573,-3046.6302,81.0394,18.9606
598,2492,恒基达鑫,2.6431,2.6318,61.0928,584.4674,81.0193,18.9807
599,2706,良信电器,3.5823,3.0813,36.1736,-77125.2078,80.9931,19.0069
600,300035,中科电气,2.7415,2.149,23.2838,1659.0947,80.9918,19.0082
601,600727,鲁北化工,2.1646,1.7125,113.8735,-1341.8818,80.9895,19.0105
602,300105,龙源技术,3.1268,2.5469,76.5506,93.4225,80.9812,19.0188
603,603060,国检集团,4.1007,4.0367,122.7653,-17677.4557,80.9533,19.0467
604,600620,天宸股份,9.2668,8.5739,563.765,-3005.8291,80.9342,19.0658
605,300251,光线传媒,5.0807,3.5989,155.19,3430.8892,80.9247,19.0753
606,300017,网宿科技,4.2471,4.076,228.4398,-1024.3879,80.8965,19.1035
607,300487,蓝晓科技,3.8852,3.504,156.1148,1847.5535,80.8846,19.1154
608,2835,同为股份,4.9177,4.0446,121.5709,432.8127,80.8716,19.1284
609,2571,德力股份,1.8954,1.1761,38.9065,-123.3798,80.8712,19.1288
610,601000,唐山港,1.9843,1.8783,106.3705,3897.0665,80.8591,19.1409
611,548,湖南投资,3.6612,1.6733,134.3872,-2536.4348,80.8334,19.1666
612,2473,*ST圣莱,2.7868,2.3325,143.0744,-923.7039,80.822,19.178
613,2568,百润股份,1.9086,1.7375,131.2045,3376.5518,80.7904,19.2096
614,2268,卫士通,3.7516,3.5225,170.9234,1858.4461,80.7663,19.2337
615,2330,得利斯,1.8144,1.3359,19.9549,2626.886,80.7549,19.2451
616,2349,精华制药,3.4372,2.0719,109.1407,4608.396,80.7351,19.2649
617,2619,艾格拉斯,2.3105,2.3105,131.5098,1337.9886,80.7309,19.2691
618,301,东方盛虹,4.7803,3.4808,166.0138,809.1083,80.7086,19.2914
619,2226,江南化工,2.4576,2.301,115.8558,1490.2922,80.6512,19.3488
620,2821,凯莱英,4.2143,3.5304,258.5139,883.5866,80.6415,19.3585
621,300659,中孚信息,5.6209,5.2983,250.6188,-2505.682,80.6377,19.3623
622,2353,杰瑞股份,4.0121,3.0473,68.0518,200.5519,80.6339,19.3661
623,300321,同大股份,2.8881,2.1694,104.2772,498.5132,80.6082,19.3918
624,2665,首航节能,4.7905,4.5528,315.0823,1037.9154,80.5917,19.4083
625,2425,凯撒文化,2.0461,1.6823,36.3968,1078.1042,80.5696,19.4304
626,2746,仙坛股份,3.0655,2.4802,114.7444,-991.7338,80.5586,19.4414
627,300395,菲利华,3.2311,2.816,123.0642,2207.6968,80.539,19.461
628,600215,长春经开,3.3571,0.6267,11.4787,711.6924,80.5244,19.4756
629,2867,周大生,4.9415,2.6625,79.7735,-22126.5018,80.5141,19.4859
630,601958,金钼股份,3.5342,2.8553,163.3978,-902.5474,80.5032,19.4968
631,300287,飞利信,3.05,2.7362,74.2077,-9987.5983,80.4705,19.5295
632,300637,扬帆新材,3.6743,3.0872,153.21,3009.323,80.4702,19.5298
633,2231,奥维通信,4.9292,3.2738,48.1427,-3065.8428,80.4341,19.5659
634,603928,兴业股份,4.2603,3.9885,57.3933,-33593.6016,80.4117,19.5883
635,2887,绿茵生态,4.97,4.0354,11.7961,-40044.2539,80.3938,19.6062
636,762,西藏矿业,3.5377,3.3482,260.9774,-980.0335,80.357,19.643
637,592,平潭发展,4.3206,2.3919,52.885,179.4081,80.3438,19.6562
638,300500,启迪设计,3.4546,3.4546,207.2386,-1621.5514,80.3149,19.6851
639,300558,贝达药业,1.3741,1.1661,67.9997,-30936.2602,80.3132,19.6868
640,2417,深南股份,4.8497,4.8497,250.9015,477.749,80.3114,19.6886
641,300695,兆丰股份,4.2102,4.1126,347.0334,1720.357,80.3047,19.6953
642,300101,振芯科技,4.8007,3.383,77.5335,3397.1583,80.2871,19.7129
643,603558,健盛集团,1.9601,1.4001,51.6741,3436.4486,80.2853,19.7147
644,2605,姚记扑克,2.3358,1.4467,33.9301,-2023.1484,80.2727,19.7273
645,601566,九牧王,3.2529,2.3269,54.36,8146.7431,80.2521,19.7479
646,300053,欧比特,2.4895,1.8521,32.9354,3935.3112,80.2371,19.7629
647,603678,火炬电子,3.68,3.0542,39.5612,2550.6203,80.237,19.763
648,2150,通润装备,3.9283,3.2902,132.8272,846.663,80.2245,19.7755
649,300567,精测电子,4.8937,3.9333,202.5617,13020.0086,80.224,19.776
650,2718,友邦吊顶,2.4788,2.2283,126.9709,-1720.5141,80.1943,19.8057
651,300551,古鳌科技,5.6674,4.3449,129.5964,-33.952,80.1606,19.8394
652,300518,盛讯达,9.2872,9.2871,567.5081,-984.1117,80.1552,19.8448
653,600216,浙江医药,2.5588,1.9738,97.7918,2044.4202,80.144,19.856
654,300209,天泽信息,2.6317,2.4893,65.3581,59790.4149,80.1321,19.8679
655,2818,富森美,1.4568,1.4568,107.0162,-113767.1984,80.1202,19.8798
656,300625,三雄极光,4.3029,3.6281,69.1704,-5031.1661,80.1151,19.8849
657,2836,新宏泽,2.6396,2.2948,60.9254,-434597.6763,80.0942,19.9058
658,603878,武进不锈,4.3246,2.8409,42.8618,9972.0857,80.0864,19.9136
659,300189,神农基因,3.8325,3.3377,54.7635,201.6917,80.0845,19.9155
660,2645,华宏科技,2.5468,1.9077,99.6429,11516.5794,80.0597,19.9403
661,576,广东甘化,8.716,7.7463,144.3416,-216.9802,80.0359,19.9641
662,300421,力星股份,3.0626,2.4616,61.4331,1983.1125,80.0307,19.9693
663,2233,塔牌集团,3.3653,3.0313,229.2669,17268.1945,80.005,19.995
664,300204,舒泰神,4.1954,4.1197,152.6347,-6466.8304,79.93,20.07
665,2317,众生药业,2.7548,2.4852,51.985,39818.0017,79.9222,20.0778
666,600257,大湖股份,3.2644,1.6853,48.7195,608.3044,79.8715,20.1285
667,603160,汇顶科技,4.6647,3.9655,239.6862,-12293.7143,79.8687,20.1313
668,600851,海欣股份,2.3816,2.02,123.6974,3726.4874,79.8235,20.1765
669,2003,伟星股份,2.3777,1.8178,70.3643,3116.1598,79.821,20.179
670,603011,合锻智能,2.8808,1.8823,11.921,2092.5533,79.7591,20.2409
671,300349,金卡智能,3.0204,2.4719,20.3442,-63099.6738,79.7453,20.2547
672,2127,南极电商,5.3946,5.3216,293.567,-3475.3175,79.725,20.275
673,600099,林海股份,3.4162,2.7163,129.5527,-33.2807,79.6972,20.3028
674,2726,龙大肉食,3.4607,2.34,148.4163,-1678.9175,79.6865,20.3135
675,300396,迪瑞医疗,2.8234,2.148,50.3487,2501.6934,79.6848,20.3152
676,300555,路通视信,4.1766,3.8018,8.4435,2165.6867,79.6337,20.3663
677,601890,亚星锚链,7.1501,5.9058,279.2036,377.1765,79.5873,20.4127
678,300122,智飞生物,2.8697,2.3304,133.0202,-4814.9839,79.5839,20.4161
679,2337,赛象科技,3.6307,2.7212,76.6239,680.5025,79.5545,20.4455
680,603080,新疆火炬,1.5067,1.0994,68.6054,-31525.9517,79.548,20.452
681,600197,伊力特,3.9976,2.7058,226.7823,-8579.6993,79.5472,20.4528
682,2414,高德红外,2.9619,1.7562,35.2194,836.7325,79.5377,20.4623
683,300670,大烨智能,4.3987,4.1721,36.5612,-4594.9819,79.5315,20.4685
684,300466,赛摩电气,2.4953,1.9381,23.4455,836.7038,79.5112,20.4888
685,600513,联环药业,3.9484,3.5215,213.8619,-2888.3734,79.5055,20.4945
686,2840,华统股份,2.3621,1.7698,74.5732,2080.3008,79.4987,20.5013
687,300139,晓程科技,6.8169,5.6489,300.8111,7.0579,79.4765,20.5235
688,2757,南兴装备,2.7374,1.4251,94.5956,13491.8167,79.4388,20.5612
689,600495,晋西车轴,3.1,2.2624,27.0357,1053.5065,79.407,20.593
690,300295,三六五网,5.3499,5.3499,93.2368,-24058.7879,79.395,20.605
691,795,英洛华,3.5757,2.7836,148.2777,-7375.0043,79.3921,20.6079
692,2779,中坚科技,3.3034,2.515,69.7034,1810.6837,79.3877,20.6123
693,300384,三联虹普,3.2239,3.0999,145.4103,1584.8828,79.3784,20.6216
694,2791,坚朗五金,3.7301,2.7215,47.2063,-1949.7255,79.3494,20.6506
695,603556,海兴电力,5.1981,4.7443,242.3641,1344.9721,79.3231,20.6769
696,603001,奥康国际,4.8662,3.6201,83.0979,5134.898,79.3052,20.6948
697,848,承德露露,3.9946,3.69,362.6749,-3011.7565,79.2988,20.7012
698,603183,建研院,3.7142,3.2791,179.4786,436463.7174,79.2935,20.7065
699,300225,金力泰,3.2302,2.6801,24.0656,-2958.4252,79.286,20.714
700,600735,新华锦,3.9047,2.544,140.2781,4966.5526,79.2643,20.7357
701,603288,海天味业,3.2183,2.9301,107.6977,-4834.6217,79.2421,20.7579
702,600088,中视传媒,3.2616,2.9802,160.9177,-2542.3791,79.2232,20.7768
703,300009,安科生物,1.741,1.5181,22.5032,16546.1286,79.2117,20.7883
704,603229,奥翔药业,3.3339,2.455,165.7965,507.4464,79.2088,20.7912
705,2428,云南锗业,1.4681,0.8732,30.2895,149.0138,79.1868,20.8132
706,300682,朗新科技,4.8259,3.9609,174.468,631.9064,79.154,20.846
707,726,鲁泰A,1.8215,0.7526,37.5426,1744.9086,79.1307,20.8693
708,603006,联明股份,2.4284,1.5387,43.2247,-16565.4653,79.1222,20.8778
709,603728,鸣志电器,3.9154,3.3649,168.614,1293.8847,79.1129,20.8871
710,2741,光华科技,3.1224,2.4746,65.4856,1159.4855,79.1126,20.8874
711,300359,全通教育,2.0395,1.9687,45.6447,226.2772,79.1109,20.8891
712,2735,王子新材,4.3356,3.7601,108.4973,5177.0159,79.0611,20.9389
713,603333,明星电缆,3.2687,2.8494,24.5667,465.7622,79.053,20.947
714,603977,国泰集团,1.5111,1.3126,31.5044,-15875.3894,79.0376,20.9624
715,2196,方正电机,1.9669,1.3668,16.2386,1266.9038,79.0334,20.9666
716,300005,探路者,3.3531,2.6671,87.0867,-714.459,79.0144,20.9856
717,2107,沃华医药,3.0483,2.6884,163.8473,1592.9909,78.9692,21.0308
718,2440,闰土股份,2.8175,2.128,43.4348,3976.3629,78.9655,21.0345
719,603920,世运电路,4.0871,3.7433,106.2032,1144.5356,78.9481,21.0519
720,300292,吴通控股,1.6308,1.4441,34.4081,1913.4049,78.9407,21.0593
721,300430,诚益通,2.8813,1.9356,60.5243,-4676.9926,78.8991,21.1009
722,2895,川恒股份,2.2994,1.6148,123.8477,3943.22,78.8675,21.1325
723,603969,银龙股份,3.811,3.146,28.1074,1842.5107,78.8624,21.1376
724,300369,绿盟科技,3.6518,3.5399,92.5554,935834.723,78.8279,21.1721
725,2106,莱宝高科,3.8138,3.2502,178.2108,385.7042,78.8118,21.1882
726,603978,深圳新星,3.5408,3.2956,177.8731,1759.7215,78.7934,21.2066
727,2229,鸿博股份,2.9947,2.5606,70.836,-224.1212,78.7849,21.2151
728,300347,泰格医药,2.1133,2.1132,78.3355,2822.143,78.7834,21.2166
729,600640,号百控股,3.7764,3.7555,217.7061,-962.7735,78.7821,21.2179
730,300034,钢研高纳,4.6185,3.0647,48.0497,-6542.0957,78.7657,21.2343
731,300046,台基股份,2.4744,2.1562,147.2333,-1095.2653,78.7572,21.2428
732,300242,佳云科技,2.0735,2.0735,21.258,2485.2918,78.7368,21.2632
733,600137,浪莎股份,3.6816,3.0173,187.3148,-3798.906,78.7279,21.2721
734,600965,福成股份,2.626,1.4456,100.6307,2250.7276,78.7168,21.2832
735,557,西部创业,0.9107,0.8307,48.8243,973.6904,78.7052,21.2948
736,300224,正海磁材,3.9109,3.2342,58.9123,430.9933,78.6865,21.3135
737,2315,焦点科技,3.2329,3.2115,71.6444,-4277.9863,78.6794,21.3206
738,300404,博济医药,2.8927,2.2618,131.8327,330.1701,78.6761,21.3239
739,2852,道道全,4.0368,3.0615,54.0089,-9674.7109,78.6734,21.3266
740,2507,涪陵榨菜,3.5737,3.0759,91.0242,-26637.7469,78.661,21.339
741,2651,利君股份,3.5163,3.0687,173.5945,-821.6068,78.651,21.349
742,600135,乐凯胶片,3.4121,2.7782,42.4029,2416.5702,78.6165,21.3835
743,603617,君禾股份,3.4104,2.7055,83.9612,844.5231,78.6008,21.3992
744,613,大东海A,1.053,1.0384,36.6258,-35.5844,78.5882,21.4118
745,2533,金杯电工,3.2184,2.3155,49.2162,-700.6576,78.5673,21.4327
746,603557,起步股份,3.5989,3.1462,144.7573,12961.104,78.5554,21.4446
747,300294,博雅生物,4.1972,2.9169,125.058,-3668.885,78.5453,21.4547
748,300546,雄帝科技,4.4764,3.745,173.3381,2482.7623,78.536,21.464
749,919,金陵药业,3.1125,2.5931,104.5032,5040.9002,78.5236,21.4764
750,600201,生物股份,3.8863,3.6734,211.2476,-4553.717,78.5106,21.4894
751,2088,鲁阳节能,2.6302,2.2412,59.8091,4930.237,78.4992,21.5008
752,603369,今世缘,3.1997,2.0734,98.2507,-11091.6854,78.498,21.502
753,2022,科华生物,3.4768,2.7166,139.2597,-4675.9118,78.494,21.506
754,858,五粮液,4.1987,3.4878,265.4,-1415.4672,78.4665,21.5335
755,603165,荣晟环保,2.8286,2.5625,14.3375,11109.3528,78.4428,21.5572
756,603156,养元饮品,3.7043,3.21,35.6234,-118268.218,78.4217,21.5783
757,2878,元隆雅图,4.5568,4.2811,117.3156,7244.8697,78.4157,21.5843
758,408,藏格控股,2.5554,2.2613,86.5252,3749.7961,78.4041,21.5959
759,300502,新易盛,3.4823,1.8923,51.4177,11561.9102,78.362,21.638
760,2907,华森制药,2.6144,2.3266,62.0405,-158223.2806,78.3437,21.6563
761,2899,英派斯,3.7035,3.204,241.3862,1296.2172,78.3072,21.6928
762,300699,光威复材,5.6016,5.0627,232.9134,2358.178,78.2928,21.7072
763,2227,奥特迅,3.5543,2.136,38.4634,57.5826,78.2574,21.7426
764,300074,华平股份,2.6199,2.06,77.9081,-66.4236,78.2353,21.7647
765,300648,星云股份,3.657,2.8103,103.9084,30098.0488,78.2337,21.7663
766,603991,至正股份,2.8541,2.4581,26.0523,1244.4575,78.2118,21.7882
767,300364,中文在线,2.5408,2.5236,181.5467,-189.2278,78.2079,21.7921
768,300717,华信新材,2.6455,2.1807,62.1084,2200.282,78.2068,21.7932
769,2687,乔治白,2.4859,1.6695,61.427,23967.013,78.1952,21.8048
770,766,通化金马,2.0278,1.4243,31.5998,1153.8004,78.1649,21.8351
771,2809,红墙股份,4.099,3.9424,49.3393,-485.397,78.1159,21.8841
772,600650,锦江投资,1.7378,1.5967,128.4026,-4005.9291,78.0747,21.9253
773,2555,三七互娱,1.8231,1.7476,86.7353,4896.672,78.0596,21.9404
774,529,广弘控股,2.9901,2.5632,237.5659,-1331.2892,78.0397,21.9603
775,600302,标准股份,3.8627,2.4248,61.5374,-1825.8537,78.0289,21.9711
776,2057,中钢天源,5.2649,4.4916,183.4091,2061.4766,78.0287,21.9713
777,300112,万讯自控,2.357,1.827,69.7803,22402.5529,78.009,21.991
778,300368,汇金股份,2.3666,1.8071,39.2594,-1015.685,77.9875,22.0125
779,603066,音飞储存,4.0223,3.2485,23.5295,3105.7571,77.9852,22.0148
780,300199,翰宇药业,3.9968,3.7288,183.8328,2939.8208,77.9629,22.0371
781,300550,和仁科技,3.2785,3.2767,43.7642,54602.6421,77.9553,22.0447
782,2327,富安娜,2.6258,1.583,57.6045,-23569.8816,77.9518,22.0482
783,300196,长海股份,3.5423,3.2239,82.9769,1043.4633,77.9396,22.0604
784,600436,片仔癀,3.602,2.5154,180.4035,-23737.2672,77.9313,22.0687
785,600613,神奇制药,2.9566,2.5814,48.2751,1094.4764,77.9141,22.0859
786,300365,恒华科技,3.9416,3.5621,196.3479,1617.1567,77.9135,22.0865
787,300177,中海达,3.0404,2.5927,55.2775,9497.6708,77.9014,22.0986
788,603538,美诺华,2.6366,2.1701,96.399,667.2627,77.893,22.107
789,600985,雷鸣科化,2.1114,1.971,99.2494,1990.8425,77.8774,22.1226
790,2642,荣之联,2.8894,2.06,43.6691,56.0038,77.8679,22.1321
791,601208,东材科技,2.3256,1.9036,35.6743,1575.7447,77.8205,22.1795
792,603757,大元泵业,3.6934,2.9747,135.8927,3359.4593,77.8193,22.1807
793,300420,五洋停车,2.7433,2.1766,28.0877,-61686.7489,77.8189,22.1811
794,2632,道明光学,2.1402,1.6479,78.196,1312.7947,77.7313,22.2687
795,601579,会稽山,2.4276,1.0178,38.8911,134178.0572,77.7299,22.2701
796,2382,蓝帆医疗,2.1536,1.6422,80.8563,1257.8356,77.681,22.319
797,600356,恒丰纸业,2.4497,1.9233,86.1314,769.7652,77.6452,22.3548
798,603988,中电电机,3.6451,2.9082,82.0954,1578.0057,77.6435,22.3565
799,600583,海油工程,2.3044,1.9216,111.9103,238.841,77.6342,22.3658
800,2173,创新医疗,2.6282,1.8115,67.1149,1152.2275,77.6152,22.3848
801,2469,三维工程,3.8975,3.5527,64.4489,-888.5937,77.5784,22.4216
802,2825,纳尔股份,3.2212,2.8053,123.6808,492.4713,77.5439,22.4561
803,600857,宁波中百,2.5967,2.2319,51.8949,2388.687,77.5034,22.4966
804,600529,山东药玻,2.9954,2.3801,67.2271,2451.5757,77.5002,22.4998
805,581,威孚高科,3.1289,2.7642,40.97,37267.4624,77.49,22.51
806,300353,东土科技,2.3376,2.0826,45.4448,951.9809,77.483,22.517
807,300307,慈星股份,4.1778,3.289,44.1384,2311.639,77.47,22.53
808,2732,燕塘乳业,1.6567,1.1931,58.048,-76185.1734,77.4628,22.5372
809,2869,金溢科技,4.2226,3.8454,220.0646,-1597.7631,77.4473,22.5527
810,2698,博实股份,3.8858,2.7285,14.7077,6712.4915,77.4458,22.5542
811,603444,吉比特,3.9387,3.9387,108.6987,-4323.6847,77.4405,22.5595
812,600602,云赛智联,2.7597,2.2633,93.6824,-985.607,77.4387,22.5613
813,685,中山公用,0.8121,0.7536,31.5792,1090.9143,77.387,22.613
814,603339,四方科技,3.6659,2.7496,215.5513,2921.1006,77.3645,22.6355
815,603813,原尚股份,2.6925,2.6888,183.7462,2027.6847,77.3452,22.6548
816,600894,广日股份,2.0427,1.7099,82.5037,-2058.1326,77.3436,22.6564
817,990,诚志股份,1.5541,1.4131,45.9783,989.0218,77.339,22.661
818,300065,海兰信,3.6751,3.1484,118.7071,30013.6447,77.2891,22.7109
819,300711,广哈通信,4.0863,2.4054,87.4285,-9288.4732,77.2805,22.7195
820,603685,晨丰科技,3.0811,2.0156,26.4801,3544.9814,77.2731,22.7269
821,300019,硅宝科技,3.2076,2.4353,81.7659,25391.216,77.2565,22.7435
822,600703,三安光电,5.95,5.2409,252.6235,4957.6616,77.2286,22.7714
823,2446,盛路通信,2.7082,2.2206,85.4608,7864.968,77.2168,22.7832
824,300483,沃施股份,3.3667,2.7853,166.4773,275.2469,77.2013,22.7987
825,32,深桑达A,3.3478,2.7879,141.2648,2965.7498,77.196,22.804
826,300155,安居宝,3.1819,2.3806,122.5698,-77.1403,77.1892,22.8108
827,2635,安洁科技,2.031,1.7389,105.2913,1254.8402,77.1606,22.8394
828,300597,吉大通信,4.1777,3.3508,101.0021,-5573.6931,77.1596,22.8404
829,300050,世纪鼎利,2.5904,2.4557,98.8996,-1017.6713,77.1523,22.8477
830,2372,伟星新材,2.6096,1.9833,95.797,-13052.9956,77.1435,22.8565
831,603818,曲美家居,2.9481,2.4819,99.7776,-38830.3399,77.1429,22.8571
832,603385,惠达卫浴,2.95,2.0946,92.1405,1080.2136,77.1317,22.8683
833,300008,天海防务,2.246,0.9296,45.0588,6774.731,77.1165,22.8835
834,2562,兄弟科技,2.11,1.6308,53.3884,4155.1796,77.1134,22.8866
835,738,航发控制,2.7193,2.1924,70.9993,1186.9759,77.0969,22.9031
836,300505,川金诺,4.0558,2.3266,126.882,688.5393,77.0789,22.9211
837,300552,万集科技,3.6603,2.8727,29.7428,-414.2252,77.0095,22.9905
838,2303,美盈森,2.9252,2.4279,165.5397,-3769.0885,76.9811,23.0189
839,2391,长青股份,1.9657,1.1269,12.6564,834.3821,76.978,23.022
840,2398,建研集团,3.0223,2.9221,14.5451,63716.5217,76.9691,23.0309
841,603658,安图生物,2.1068,1.7087,5.028,24020.491,76.96,23.04
842,300366,创意信息,2.5869,2.1611,35.556,1461.4457,76.9468,23.0532
843,300158,振东制药,2.328,1.9233,37.0698,2032.8455,76.9221,23.0779
844,600817,ST宏盛,3.7839,3.7839,376.8366,-150.2476,76.9105,23.0895
845,603586,金麒麟,3.572,3.0557,205.8629,1145.3065,76.8762,23.1238
846,677,恒天海龙,2.015,1.6848,34.5872,324.8929,76.8596,23.1404
847,300286,安科瑞,3.2728,2.9186,82.7139,-7895.4323,76.8386,23.1614
848,300049,福瑞股份,5.4202,5.1639,340.6309,981.0141,76.834,23.166
849,2805,丰元股份,1.7302,1.1032,10.4712,2212.1119,76.8337,23.1663
850,88,盐田港,3.9517,3.9516,344.5835,-2923.955,76.8253,23.1747
851,2494,华斯股份,3.1433,1.8486,110.1222,207.2165,76.7527,23.2473
852,601006,大秦铁路,1.4089,1.321,75.9608,3833.0239,76.7524,23.2476
853,603131,上海沪工,3.5284,2.9388,217.3497,1038.1821,76.7445,23.2555
854,2191,劲嘉股份,1.4982,1.0838,46.1053,5500.6697,76.7371,23.2629
855,600674,川投能源,0.503,0.4864,37.6112,1459.2742,76.7069,23.2931
856,603029,天鹅股份,3.6049,2.7749,115.0273,320.4946,76.702,23.298
857,300651,金陵体育,2.4085,1.8311,98.6502,2878.321,76.6208,23.3792
858,603015,弘讯科技,3.4096,2.7235,94.0946,656.6501,76.5837,23.4163
859,603116,红蜻蜓,3.1186,2.251,46.013,-2354.4349,76.4791,23.5209
860,2875,安奈儿,3.4858,2.1382,100.3243,196937.5701,76.4443,23.5557
861,600628,新世界,1.8324,1.6994,122.5188,3266.3774,76.4366,23.5634
862,300531,优博讯,3.6928,2.7893,82.8888,-26225.9323,76.4079,23.5921
863,547,航天发展,3.2602,2.7442,112.6979,6880.9936,76.4045,23.5955
864,300134,大富科技,2.7432,2.4764,205.1633,-3518.6044,76.3747,23.6253
865,2521,齐峰新材,2.7714,2.1299,40.8922,1627.6998,76.3729,23.6271
866,600273,嘉化能源,1.8506,1.643,39.4324,8421.0965,76.3203,23.6797
867,600378,天科股份,3.041,2.6934,136.2695,-3419.7661,76.3137,23.6863
868,603517,绝味食品,2.4549,2.0039,168.4767,66807.6236,76.2738,23.7262
869,600187,国中水务,3.348,3.1126,63.0773,237.3332,76.267,23.733
870,2014,永新股份,3.0344,2.4273,86.8406,265248.4683,76.2405,23.7595
871,603079,圣达生物,3.2735,2.8469,215.0164,769.2195,76.1549,23.8451
872,600571,信雅达,2.7287,2.1475,63.4458,437.0478,76.1534,23.8466
873,300452,山河药辅,3.0903,2.8346,110.0943,-4396.3285,76.1351,23.8649
874,2532,新界泵业,1.9311,1.1735,58.9389,1692.3647,76.1294,23.8706
875,600233,圆通速递,2.2201,2.2046,71.7917,-4908.7678,76.1148,23.8852
876,985,大庆华科,2.3604,2.0525,202.9323,-1428.7055,76.1111,23.8889
877,300382,斯莱克,3.2443,2.0424,64.3268,1598.2244,76.1073,23.8927
878,603380,易德龙,3.2838,2.7761,85.7357,4161.0676,76.0998,23.9002
879,603286,日盈电子,2.2917,1.8226,64.3433,1011.6809,76.0702,23.9298
880,300331,苏大维格,2.4115,1.8019,55.7677,906.2686,76.0552,23.9448
881,2034,旺能环境,2.8473,2.5178,187.2876,831.3297,76.0514,23.9486
882,2782,可立克,2.9974,2.5588,89.3659,676.6065,76.048,23.952
883,603238,诺邦股份,4.2472,3.8003,104.1643,-13545.52,76.0275,23.9725
884,300451,创业软件,1.565,1.4401,33.7231,-2863.7428,76.0187,23.9813
885,760,斯太尔,1.8323,1.5012,93.2182,1008.6067,75.9923,24.0077
886,989,九芝堂,2.7645,2.3016,12.6284,-3408.6626,75.9598,24.0402
887,300170,汉得信息,3.3438,3.3423,85.7694,8442.6358,75.9544,24.0456
888,300064,豫金刚石,4.1202,3.8634,83.5677,480.0409,75.9289,24.0711
889,300055,万邦达,2.4206,1.7677,51.7536,-14220.0105,75.894,24.106
890,300436,广生堂,2.9807,2.8604,261.9547,-290.4669,75.8886,24.1114
891,603367,辰欣药业,3.9333,3.2651,175.7625,-4193.7407,75.8778,24.1222
892,300467,迅游科技,1.5076,1.5076,61.1872,3806.7544,75.8454,24.1546
893,603639,海利尔,3.6535,3.1858,60.0686,1735.8304,75.8064,24.1936
894,2581,未名医药,32.0609,31.2154,2263.6297,-2379.6937,75.7878,24.2122
895,2199,东晶电子,1.991,1.5636,49.913,-108.4004,75.7854,24.2146
896,300632,光莆股份,2.7901,2.3811,94.2166,699.0511,75.7735,24.2265
897,600366,宁波韵升,2.3343,1.8853,42.306,899.0163,75.7702,24.2298
898,2158,汉钟精机,3.0602,2.668,89.7869,-4897.8004,75.7383,24.2617
